"","form_id","X2_Team_Member_1","X3_Team_Member_2","X4_Team_Member_3","X5_Team_Member_4","X9_Date_of_survey","HabitatBranch","X7_Cell_ID","X8_Transect_ID","Segment_ID","New_segment","Time","Lat_segment","Long_segment","accuracy_21_Location","X23_Weather_Condition","X25_Landcover_100m","X26_Terrain","X29_Short_Grass_less_","X30_Tall_Grass_less_t","X31_Shrub_less_than_2","X32_Tree_more_than_2m","X33_Agriculture","X34_3_Dominant_Plants","X35_Name_of_species_i","X38_Spinytailed_Lizar","Human","Livestock","Machinery","Dog","No_active_disturbance","Farm_hut","Powerline","Settlement","Water_source","Fence","Industrial_uses","Road","No_infrastructure","Soil","Sand","Gravel","Rocky","Flat","Sloping","Undulating","Scrubland","Grassland","Woodland","Fallow","Agriculture","Agriculture_active","Agriculture_inactive","X65_Point_Count_List_"
"116","8a816aba-84a0-4190-a06e-05d400a74889","Sagarika","Karan","Monika","",2021-02-17,"5dfbc908-36e1-4aa8-9c1c-3efbb055fc32","BK14","B",2,8,08:30:00,28.33256,73.05115,NA,"Sunny","Woodland, Scrubland","Undulating","0","0","60-100","1-10","0","Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa, crownflower/  giant milkweed/ AakCalotrpis procera","","Absent",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,"All Birds recorded"
"117","8a816aba-84a0-4190-a06e-05d400a74889","Sagarika","Karan","Monika","",2021-02-17,"07968536-951d-459e-8e36-b6164e9a91c5","BK14","B",3,9,09:01:00,28.316,73.0521,NA,"Sunny","Woodland","Sloping","0","0","1-10","1-10","0","Khejri/ Prosopis cineraria, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","Absent",0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"All Birds recorded"
"118","8a816aba-84a0-4190-a06e-05d400a74889","Sagarika","Karan","Monika","",2021-02-17,"b391c30e-19cf-4aff-ae5a-608e0adc0681","BK14","B",4,10,09:31:00,28.29927,73.05492,NA,"Sunny","Scrubland, Woodland","Undulating","0","0","1-10","1-10","0","Baoli/ Acacia jacquimontii, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","Absent",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,"All Birds recorded"
"119","8a816aba-84a0-4190-a06e-05d400a74889","Sagarika","Karan","Monika","",2021-02-17,"70d1ae93-e798-499d-88e2-279e0ae869d1","BK14","B",5,11,09:56:00,28.2795,73.05808,NA,"Sunny","Barren/Fallow, Scrubland","Sloping","0","0","1-10","1-10","0","Khejri/ Prosopis cineraria, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","Absent",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,"All Birds recorded"
"120","8a816aba-84a0-4190-a06e-05d400a74889","Sagarika","Karan","Monika","",2021-02-17,"87a1b98c-2b8c-4771-964d-e3653d0eca4b","BK14","B",6,12,10:14:00,28.2686,73.05884,NA,"Sunny","Scrubland","Sloping","0","0","20-40","0","0","Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa, crownflower/  giant milkweed/ AakCalotrpis procera","","Absent",1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"All Birds recorded"
"121","bb9cc458-8944-442b-8ed1-fde0294cd618","Vikas","Abdul","","",2021-02-19,"e9911de4-d6fb-4c96-9b16-a34aa00dad23","BK142","A",1,1,08:30:00,28.23976,73.51187,NA,"Sunny","Grassland, Scrubland","Sloping","20-40","0","20-40","1-10","0","Kheemp/ Leptadenia pyrotechnica, Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, crownflower/  giant milkweed/ AakCalotrpis procera","","Absent",1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,"All Birds recorded"
"122","bb9cc458-8944-442b-8ed1-fde0294cd618","Vikas","Abdul","","",2021-02-19,"27df5202-248b-4550-9120-d0769a790916","BK142","A",2,2,09:02:00,28.25464,73.52299,NA,"Sunny","Grassland, Scrubland","Flat","20-40","0","20-40","1-10","0","Son Mukhi/ Cassia angustifolia, Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, Kheemp/ Leptadenia pyrotechnica","","Absent",0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,"All Birds recorded"
"123","bb9cc458-8944-442b-8ed1-fde0294cd618","Vikas","Abdul","","",2021-02-19,"ba202dec-74d3-43d9-8eac-b02044d601cf","BK142","A",3,3,09:39:00,28.26972,73.52845,NA,"Sunny","Scrubland, Grassland","Sloping","20-40","0","20-40","1-10","0","Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, Kheemp/ Leptadenia pyrotechnica, Khejri/ Prosopis cineraria","","Absent",0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,"All Birds recorded"
"124","bb9cc458-8944-442b-8ed1-fde0294cd618","Vikas","Abdul","","",2021-02-19,"f9ca0ef7-82ce-44e9-b8da-76d421077c00","BK142","A",4,4,10:20:00,28.28618,73.53274,NA,"Sunny","Scrubland","Sloping","1-10","0","40-60","1-10","0","Son Mukhi/ Cassia angustifolia, Kheemp/ Leptadenia pyrotechnica, Khejri/ Prosopis cineraria","","Absent",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"All Birds recorded"
"125","bb9cc458-8944-442b-8ed1-fde0294cd618","Vikas","Abdul","","",2021-02-19,"09dbad79-e803-47ce-82f7-ac3f969cd0fb","BK142","A",5,5,10:50:00,28.30147,73.54047,NA,"Sunny","Grassland, Scrubland","Flat","20-40","0","20-40","1-10","0","Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, Ber/ Ziziphus jujube, Kheemp/ Leptadenia pyrotechnica","","Absent",1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,"All Birds recorded"
"126","bb9cc458-8944-442b-8ed1-fde0294cd618","Vikas","Abdul","","",2021-02-19,"8e303bd2-930f-4188-a544-5f9837e28ad1","BK142","A",6,6,11:21:00,28.31708,73.54805,NA,"Sunny","Scrubland, Agriculture, Grassland","Undulating","20-40","0","10-20","1-10","1-10","Kheemp/ Leptadenia pyrotechnica, Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, Ber/ Ziziphus jujube","","Absent",1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,"All Birds recorded"
"127","bb9cc458-8944-442b-8ed1-fde0294cd618","Vikas","Abdul","","",2021-02-19,"6c2d0f32-3d93-4879-94d4-74143858fcef","BK142","A",7,7,11:48:00,28.32995,73.55734,NA,"Sunny","Scrubland","Sloping","1-10","0","20-40","1-10","0","Kheemp/ Leptadenia pyrotechnica, Khejri/ Prosopis cineraria, Phog/ Calligonum polygonoides","","Absent",1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"All Birds recorded"
"128","bb9cc458-8944-442b-8ed1-fde0294cd618","Vikas","Abdul","","",2021-02-19,"4de80064-cf7d-410d-8553-2e5e1e7fe616","BK142","A",8,8,12:11:00,28.33628,73.57604,NA,"Sunny","Scrubland","Flat","10-20","0","20-40","1-10","0","Kheemp/ Leptadenia pyrotechnica, Ber/ Ziziphus jujube, Ker/ Capparis decidua","","Absent",0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"129","f02a059c-a2bb-4778-b603-fda334b78d83","Sourav","Varun","Rishita","Namrata",2021-02-26,"8a1222f7-0d22-4e5b-a459-e9abe13246aa","BK144","A",1,1,09:10:21,NA,NA,NA,"Sunny","Scrubland","Undulating","1-10","0","10-20","1-10","0","Phog/ Calligonum polygonoides, kapok bush/ Aerva javanica, Khejri/ Prosopis cineraria","","Absent",1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"130","f02a059c-a2bb-4778-b603-fda334b78d83","Sourav","Varun","Rishita","Namrata",2021-02-26,"2a7326a8-4721-4edf-88e7-4029251da678","BK144","A",2,2,09:13:36,28.636871,73.468345,4,"Sunny","Scrubland","Sloping","1-10","1-10","10-20","1-10","0","Kheemp/ Leptadenia pyrotechnica, Khejri/ Prosopis cineraria, kapok bush/ Aerva javanica","","Absent",1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"All Birds recorded"
"131","f02a059c-a2bb-4778-b603-fda334b78d83","Sourav","Varun","Rishita","Namrata",2021-02-26,"150f57e1-8eb4-443c-9e9c-414455b56f44","BK144","A",3,3,09:33:51,28.630331,73.485698,4,"Sunny","Scrubland","Undulating","1-10","1-10","20-40","1-10","0","kapok bush/ Aerva javanica, Kheemp/ Leptadenia pyrotechnica, Phog/ Calligonum polygonoides","","Absent",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"132","f02a059c-a2bb-4778-b603-fda334b78d83","Sourav","Varun","Rishita","Namrata",2021-02-26,"45055482-3cb8-40ef-929b-a178d09d2bda","BK144","A",4,4,09:52:40,28.619098,73.49692,4,"Sunny","Scrubland","Sloping","0","0","20-40","0","0","Phog/ Calligonum polygonoides, kapok bush/ Aerva javanica, Kheemp/ Leptadenia pyrotechnica","","Absent",1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"All Birds recorded"
"133","f02a059c-a2bb-4778-b603-fda334b78d83","Sourav","Varun","Rishita","Namrata",2021-02-26,"942095b3-eb46-4b29-9352-88025eb96a05","BK144","A",5,5,10:03:58,28.617347,73.512889,4,"Sunny","Scrubland, Grassland","Flat","20-40","0","1-10","0","0","Phog/ Calligonum polygonoides, Kheemp/ Leptadenia pyrotechnica","","Absent",0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,"All Birds recorded"
"134","f02a059c-a2bb-4778-b603-fda334b78d83","Sourav","Varun","Rishita","Namrata",2021-02-26,"a857f8fa-cbc9-4faf-ac9e-4ece169e0276","BK144","A",6,6,10:21:16,28.623538,73.531958,5,"Sunny","Grassland, Barren/Fallow","Undulating","0","0","1-10","0","0","Son Mukhi/ Cassia angustifolia","","Absent",1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,"All Birds recorded"
"135","f02a059c-a2bb-4778-b603-fda334b78d83","Sourav","Varun","Rishita","Namrata",2021-02-26,"c29f0399-80c3-4f0d-aef2-ff388d6ce9cb","BK144","A",7,7,10:31:52,28.629717,73.550718,4,"Sunny","Barren/Fallow","Undulating","0","0","0","1-10","0","Khejri/ Prosopis cineraria","","Absent",1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,"All Birds recorded"
"136","f02a059c-a2bb-4778-b603-fda334b78d83","Sourav","Varun","Rishita","Namrata",2021-02-26,"829a9b39-cdae-4135-9ec2-417bc22b827b","BK144","A",8,8,10:41:52,28.636156,73.569799,4,"Sunny","Scrubland","Undulating","0","0","0","0","0","Kheemp/ Leptadenia pyrotechnica","","Absent",1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"137","848920d8-2ae1-4b1e-8ebf-fdfc7e208a5c","Mohib","Monica","Hetram","Lala",2021-02-19,"b13ae381-70fe-4945-8eaf-557b40345255","BK147","A",1,1,09:48:24,28.631745,72.506728,4,"Sunny","Woodland, Scrubland","Flat","1-10","0","1-10","10-20","0","Lana/ Haloxylon salicornicum, Kheemp/ Leptadenia pyrotechnica, Acacia tortilis / Babul (Dune plantation)","","Absent",1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,"All Birds recorded"
"138","848920d8-2ae1-4b1e-8ebf-fdfc7e208a5c","Mohib","Monica","Hetram","Lala",2021-02-19,"d8a64cc0-17c5-48d5-bc7a-2dba5a45c424","BK147","A",2,2,10:12:21,28.619635,72.507017,4,"Sunny","Agriculture, Barren/Fallow","Flat","1-10","0","1-10","0","0","Lana/ Haloxylon salicornicum, Indian Tamarisk/ JhauTamarix indica, yellow-fruit nightshade/  yellow-berried nightshade/ KantakariSolanum surrattense","Ringdi, Farash","Absent",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,"All Birds recorded"
"139","848920d8-2ae1-4b1e-8ebf-fdfc7e208a5c","Mohib","Monica","Hetram","Lala",2021-02-19,"b991dd23-737e-40f5-8c3a-07773d09c8ca","BK147","A",3,3,10:28:43,28.602809,72.506797,4,"Sunny","Agriculture, Scrubland","Flat","1-10","0","20-40","0","0","Bhui/ Aerva pseudotomentosa, Burhia Rattlepod/ ChughCrotalaria burhia, Kheemp/ Leptadenia pyrotechnica","","Absent",1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,"All Birds recorded"
"140","848920d8-2ae1-4b1e-8ebf-fdfc7e208a5c","Mohib","Monica","Hetram","Lala",2021-02-19,"e334ab88-ef2f-4755-873d-3b4ebc1b5a51","BK147","A",4,4,10:49:37,28.584947,72.506662,4,"Sunny","Agriculture","Flat","1-10","1-10","1-10","0","1-10","Burhia Rattlepod/ ChughCrotalaria burhia, Bhui/ Aerva pseudotomentosa, Mustard / Brassica nigra / Sarso","","Absent",1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,"All Birds recorded"
"141","848920d8-2ae1-4b1e-8ebf-fdfc7e208a5c","Mohib","Monica","Hetram","Lala",2021-02-19,"6659176d-2acd-41d0-9621-21889f628605","BK147","A",5,5,11:04:33,28.568973,72.504296,5,"Sunny","Woodland","Undulating","0","0","10-20","20-40","0","Gum Arabic/ Babool/  keekarAcacia nilotica, Kheemp/ Leptadenia pyrotechnica, Acacia tortilis / Babul (Dune plantation)","","Absent",1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"All Birds recorded"
"142","848920d8-2ae1-4b1e-8ebf-fdfc7e208a5c","Mohib","Monica","Hetram","Lala",2021-02-19,"9c9eec13-ab75-4bb6-9564-b68edcb84999","BK147","A",6,6,11:29:04,28.555953,72.501334,4,"Sunny","Agriculture","Flat","0","0","1-10","1-10","20-40","Bhui/ Aerva pseudotomentosa, crownflower/  giant milkweed/ AakCalotrpis procera, Kheemp/ Leptadenia pyrotechnica","","Absent",1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,"All Birds recorded"
"143","848920d8-2ae1-4b1e-8ebf-fdfc7e208a5c","Mohib","Monica","Hetram","Lala",2021-02-19,"14d61c26-50ca-4cae-b511-0c289e8b1fd2","BK147","A",7,7,11:55:15,28.544167,72.508298,4,"Sunny","Grassland, Scrubland","Flat","60-100","0","1-10","0","0","Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, Phog/ Calligonum polygonoides, Bhui/ Aerva pseudotomentosa","","Absent",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,"All Birds recorded"
"144","848920d8-2ae1-4b1e-8ebf-fdfc7e208a5c","Mohib","Monica","Hetram","Lala",2021-02-19,"60180b50-038c-4730-b950-9b2e953442fe","BK147","A",8,8,12:25:55,28.527553,72.510974,5,"Sunny","Grassland, Scrubland","Sloping","20-40","1-10","20-40","0","0","Phog/ Calligonum polygonoides, Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, Jwarankush Grass/  Iwarancusa grass/  Rosha Grass/ Nimbu GhansCymbopogon jwarancusa","","Absent",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,"All Birds recorded"
"145","48bc7e26-9c8c-4a7e-ae98-53f935514324","Mohib","Priyanka","Pooja","Yusuf FD",2021-02-17,"2863f0d5-2a66-4b25-b706-02c3f16bddf9","BK148","A",1,1,07:59:38,28.455842,72.972337,4,"Sunny","Scrubland","Flat","1-10","1-10","10-20","0","0","Arabian Primrose/ Ram BuiArnebia hispidissima, Kheemp/ Leptadenia pyrotechnica, Son Mukhi/ Cassia angustifolia, Bhui/ Aerva pseudotomentosa","","Absent",1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"146","48bc7e26-9c8c-4a7e-ae98-53f935514324","Mohib","Priyanka","Pooja","Yusuf FD",2021-02-17,"333d0c2b-b16f-4cb1-b561-4a6fa0a870c9","BK148","A",2,2,08:17:10,28.44788,72.987115,4,"Sunny","Scrubland","Undulating","1-10","1-10","40-60","1-10","0","Phog/ Calligonum polygonoides, Arabian Primrose/ Ram BuiArnebia hispidissima, Bhui/ Aerva pseudotomentosa","","Absent",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"147","48bc7e26-9c8c-4a7e-ae98-53f935514324","Mohib","Priyanka","Pooja","Yusuf FD",2021-02-17,"fb5a967e-02cc-41e1-8f63-a40a800cf1f7","BK148","A",3,3,08:38:30,28.440404,73.005994,4,"Sunny","Scrubland, Agriculture","Undulating","1-10","0","1-10","0","0","Phog/ Calligonum polygonoides, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","Absent",1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,"All Birds recorded"
"148","48bc7e26-9c8c-4a7e-ae98-53f935514324","Mohib","Priyanka","Pooja","Yusuf FD",2021-02-17,"44b0a88a-2820-4338-b87d-632b432624b0","BK148","A",4,4,09:00:31,28.431419,73.019933,4,"Sunny","Agriculture","Flat","1-10","0","1-10","1-10","0","Pher/ Dipterygium glaucum, Kheemp/ Leptadenia pyrotechnica, Khejri/ Prosopis cineraria","","Absent",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,"All Birds recorded"
"149","48bc7e26-9c8c-4a7e-ae98-53f935514324","Mohib","Priyanka","Pooja","Yusuf FD",2021-02-17,"8ebbc1b3-72a3-4870-8811-166b1a93b1ea","BK148","A",5,5,09:21:42,28.421215,73.017694,4,"Sunny","Agriculture, Scrubland","Undulating","1-10","0","20-40","0","0","desert grass/ MuratPanicum turgidum, Phog/ Calligonum polygonoides, Kheemp/ Leptadenia pyrotechnica","","Absent",0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,"All Birds recorded"
"150","48bc7e26-9c8c-4a7e-ae98-53f935514324","Mohib","Priyanka","Pooja","Yusuf FD",2021-02-17,"7989cfb2-c894-4221-af45-9c521471c71a","BK148","A",6,6,09:48:30,28.416054,73.002426,4,"Sunny","Agriculture, Scrubland","Flat","1-10","1-10","1-10","0","0","Phog/ Calligonum polygonoides, Sewan/ Lasiurus sindicus, Kheemp/ Leptadenia pyrotechnica","","Absent",0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,"All Birds recorded"
"151","48bc7e26-9c8c-4a7e-ae98-53f935514324","Mohib","Priyanka","Pooja","Yusuf FD",2021-02-17,"7138ae4f-45fa-48ed-8be7-e135865e8d50","BK148","A",7,7,10:04:08,28.413632,72.984856,4,"Sunny","Scrubland","Undulating","1-10","0","40-60","0","0","Phog/ Calligonum polygonoides, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","Absent",1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"152","eeb2d2ce-ad4e-42e4-a68a-09016413a848","Mohib","Priyanka","Pooja","Yusuf FD",2021-02-17,"2ceadc51-cca5-4112-833d-e6951ff911f4","BK148","B",1,8,10:22:05,28.41122,72.972574,4,"Sunny","Scrubland","Undulating","1-10","0","40-60","0","0","Phog/ Calligonum polygonoides, Acacia tortilis / Babul (Dune plantation), Bhui/ Aerva pseudotomentosa","","Absent",1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"153","eeb2d2ce-ad4e-42e4-a68a-09016413a848","Mohib","Priyanka","Pooja","Yusuf FD",2021-02-17,"8fe7406d-9f69-4e4c-a43b-098d36c97049","BK148","B",2,9,10:35:51,28.401645,72.956842,4,"Sunny","Agriculture","Undulating","0","0","1-10","1-10","10-20","Phog/ Calligonum polygonoides, Bhui/ Aerva pseudotomentosa, Bordi/  Jhar Beri/ Ziziphus nummularia","","Absent",1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,"All Birds recorded"
"154","eeb2d2ce-ad4e-42e4-a68a-09016413a848","Mohib","Priyanka","Pooja","Yusuf FD",2021-02-17,"0519fe4f-45b4-45b2-b5b0-1c4f1cce7aa1","BK148","B",3,10,10:53:00,28.397953,72.946052,4,"Sunny","Scrubland","Flat","1-10","10-20","10-20","0","0","desert grass/ MuratPanicum turgidum, Phog/ Calligonum polygonoides, Bhui/ Aerva pseudotomentosa","","Absent",1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"All Birds recorded"
"155","eeb2d2ce-ad4e-42e4-a68a-09016413a848","Mohib","Priyanka","Pooja","Yusuf FD",2021-02-17,"e10cf333-7c73-4e0e-94cd-5b4579e01af6","BK148","B",4,11,11:17:59,28.413476,72.939731,4,"Sunny","Scrubland","Undulating","10-20","10-20","20-40","0","0","Phog/ Calligonum polygonoides, desert grass/ MuratPanicum turgidum, Bhui/ Aerva pseudotomentosa","","Absent",0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,"All Birds recorded"
"156","e78781a5-bd55-4801-8a10-374c8a997964","Mohib","Namrata","Rishita","Lala",2021-02-18,"49713015-4dd7-429c-a2b2-0918e0a899c1","BK149","A",1,1,08:06:50,28.454474,73.556666,4,"Sunny","Barren/Fallow, Agriculture","Flat","1-10","0","1-10","1-10","0","Burhia Rattlepod/ ChughCrotalaria burhia, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","Absent",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,"All Birds recorded"
"157","e78781a5-bd55-4801-8a10-374c8a997964","Mohib","Namrata","Rishita","Lala",2021-02-18,"5d614d58-c75d-4a3f-9ee3-771fc530fa0f","BK149","A",2,2,08:28:29,28.471257,73.562828,4,"Sunny","Agriculture, Barren/Fallow","Flat","1-10","1-10","10-20","1-10","0","Ber/ Ziziphus jujube, Kheemp/ Leptadenia pyrotechnica, Prosopis juliflora","","Absent",1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,"All Birds recorded"
"158","e78781a5-bd55-4801-8a10-374c8a997964","Mohib","Namrata","Rishita","Lala",2021-02-18,"80d81b45-a630-495f-8ebd-1b3d26810794","BK149","A",3,3,08:42:38,28.482615,73.554904,4,"Sunny","Agriculture","Sloping","10-20","10-20","1-10","1-10","0","Sind Crowfoot Grass/ GhantiaDactylocrenium scindium, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","Absent",1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,"All Birds recorded"
"159","e78781a5-bd55-4801-8a10-374c8a997964","Mohib","Namrata","Rishita","Lala",2021-02-18,"33117c25-ec9c-4c43-a368-468334da369a","BK149","A",4,4,08:55:24,28.495759,73.547755,4,"Sunny","Barren/Fallow","Flat","1-10","0","1-10","1-10","0","Kheemp/ Leptadenia pyrotechnica, Burhia Rattlepod/ ChughCrotalaria burhia, Ber/ Ziziphus jujube","","Absent",0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,"All Birds recorded"
"160","e78781a5-bd55-4801-8a10-374c8a997964","Mohib","Namrata","Rishita","Lala",2021-02-18,"32f20537-0664-4ac5-b8aa-36d2edc147b7","BK149","A",5,5,09:25:20,28.511987,73.539807,4,"Sunny","Barren/Fallow, Agriculture","Flat","1-10","0","10-20","1-10","0","Burhia Rattlepod/ ChughCrotalaria burhia, Kheemp/ Leptadenia pyrotechnica, Bhui/ Aerva pseudotomentosa","","Absent",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,"All Birds recorded"
"161","e78781a5-bd55-4801-8a10-374c8a997964","Mohib","Namrata","Rishita","Lala",2021-02-18,"17258775-5aae-4c01-b347-4b699d3d853d","BK149","A",6,6,09:51:34,28.528178,73.53258,4,"Sunny","Barren/Fallow, Agriculture","Flat","0","0","1-10","1-10","0","Ber/ Ziziphus jujube, Khejri/ Prosopis cineraria, Son Mukhi/ Cassia angustifolia","","Absent",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,"All Birds recorded"
"162","e78781a5-bd55-4801-8a10-374c8a997964","Mohib","Namrata","Rishita","Lala",2021-02-18,"5089ea23-5575-4c55-9304-4d82a09a1499","BK149","A",7,7,10:05:03,28.54264,73.531098,4,"Sunny","Barren/Fallow, Agriculture","Flat","0","0","0","0","20-40","Burhia Rattlepod/ ChughCrotalaria burhia, Khejri/ Prosopis cineraria, Chana / Bengal Gram / Cicer arietinum","","Absent",1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,"All Birds recorded"
"163","e78781a5-bd55-4801-8a10-374c8a997964","Mohib","Namrata","Rishita","Lala",2021-02-18,"f464ef5d-7f84-417c-aec4-6176d74e6b57","BK149","A",8,8,10:17:18,28.543245,73.551407,4,"Sunny","Barren/Fallow, Agriculture","Flat","1-10","0","10-20","1-10","0","Burhia Rattlepod/ ChughCrotalaria burhia, Bhui/ Aerva pseudotomentosa, Kheemp/ Leptadenia pyrotechnica","","Absent",1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,"All Birds recorded"
"164","e78781a5-bd55-4801-8a10-374c8a997964","Mohib","Namrata","Rishita","Lala",2021-02-18,"49e1d269-e82a-41c9-8207-39c9cb51f5bd","BK149","A",9,9,10:29:31,28.546305,73.567902,4,"Sunny","Barren/Fallow","Flat","0","0","1-10","1-10","0","Ber/ Ziziphus jujube, Prosopis juliflora","","Absent",1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,"All Birds recorded"
